Date,Open,High,Low,Close,Adj Close,Volume
2016-10-14,154.470001,155.529999,154.08999599999999,154.449997,145.909775,4358200
2016-10-17,154.449997,155.889999,154.33999599999999,154.770004,146.212082,5890400
2016-10-18,150.020004,151.0,147.78999299999998,150.720001,142.386032,12705700
2016-10-19,151.270004,152.449997,150.830002,151.259995,142.896194,4632900
2016-10-20,151.279999,152.899994,151.020004,151.520004,143.141785,4023100
2016-10-21,150.580002,151.149994,149.559998,149.630005,141.356308,4414200
2016-10-24,150.399994,151.520004,150.399994,150.570007,142.244339,2666700
2016-10-25,150.570007,151.16000400000001,149.830002,150.880005,142.53718600000002,2647500
2016-10-26,150.71000700000002,152.940002,150.259995,151.809998,143.415771,2811700
2016-10-27,152.820007,154.059998,152.020004,153.350006,144.87063600000002,4229300
2016-10-28,154.050003,154.440002,152.179993,152.610001,144.171524,3654500
2016-10-31,152.759995,154.330002,152.759995,153.690002,145.191833,3553200
2016-11-01,153.5,153.91000400000001,151.740005,152.78999299999998,144.341568,3191900
2016-11-02,152.479996,153.350006,151.669998,151.949997,143.54801899999998,3074400
2016-11-03,152.509995,153.740005,151.800003,152.369995,143.944794,2878800
2016-11-04,152.399994,153.639999,151.869995,152.429993,144.001465,2470400
2016-11-07,153.990005,156.110001,153.83999599999999,155.720001,147.10955800000002,3804900
2016-11-08,154.559998,155.929993,153.059998,155.169998,147.919846,3915000
2016-11-09,152.96000700000002,155.559998,151.0,154.809998,147.57666,5403700
2016-11-10,157.66000400000001,161.16000400000001,157.58999599999999,160.220001,152.733887,7715800
2016-11-11,159.970001,161.33999599999999,159.330002,161.270004,153.734818,4446600
2016-11-14,161.25,161.860001,157.580002,158.21000700000002,150.81781,5180400
2016-11-15,158.419998,159.149994,157.550003,158.669998,151.25633200000001,3477000
2016-11-16,158.46000700000002,159.550003,158.029999,159.28999299999998,151.847336,2244100
2016-11-17,159.220001,159.929993,158.850006,159.800003,152.33351100000002,2261200
2016-11-18,159.800003,160.720001,159.21000700000002,160.389999,152.89595,2981600
2016-11-21,160.690002,163.0,160.369995,162.770004,155.164749,4637100
2016-11-22,163.0,163.0,161.949997,162.669998,155.069412,2770800
2016-11-23,161.940002,162.380005,161.360001,161.979996,154.411652,2252700
2016-11-25,161.830002,163.190002,161.830002,163.139999,155.517456,1605300
2016-11-28,163.199997,164.66000400000001,162.699997,164.520004,156.832977,4449400
2016-11-29,164.0,164.41000400000001,163.029999,163.529999,155.889236,3148200
2016-11-30,163.350006,163.800003,162.21000700000002,162.220001,154.640457,4397800
2016-12-01,161.949997,162.199997,158.300003,159.820007,152.352585,4635700
2016-12-02,159.0,160.28999299999998,158.41000400000001,160.020004,152.543243,2740900
2016-12-05,160.850006,161.149994,159.58999599999999,159.83999599999999,152.371643,3447100
2016-12-06,160.130005,160.78999299999998,158.929993,160.350006,152.857819,2859000
2016-12-07,160.600006,165.179993,160.389999,164.78999299999998,157.090347,4435100
2016-12-08,164.869995,166.0,164.220001,165.360001,157.63374299999998,3266400
2016-12-09,165.179993,166.720001,164.600006,166.520004,158.739532,3146900
2016-12-12,166.720001,166.78999299999998,165.070007,165.5,157.767197,3392300
2016-12-13,165.679993,169.949997,165.679993,168.28999299999998,160.426819,5932300
2016-12-14,168.369995,169.889999,167.449997,168.509995,160.636551,4124200
2016-12-15,168.009995,169.850006,167.779999,168.020004,160.169449,3388600
2016-12-16,168.970001,169.110001,166.059998,166.729996,158.93971299999998,6679200
2016-12-19,166.830002,167.259995,166.0,166.679993,158.89205900000002,2955900
2016-12-20,167.490005,168.25,166.449997,167.600006,159.76908899999998,2174600
2016-12-21,166.25,167.940002,165.25,167.330002,159.511688,3575700
2016-12-22,167.360001,168.229996,166.580002,167.059998,159.254288,2802600
2016-12-23,167.0,167.490005,166.449997,166.71000700000002,158.920654,1699200
2016-12-27,166.979996,167.979996,166.850006,167.139999,159.330551,1397500
2016-12-28,167.28999299999998,167.740005,166.0,166.190002,158.424957,1757500
2016-12-29,166.020004,166.990005,166.0,166.600006,158.815811,1594000
2016-12-30,166.440002,166.699997,165.5,165.990005,158.234299,2952800
2017-01-03,167.0,167.869995,166.009995,167.190002,159.37823500000002,2934300
2017-01-04,167.770004,169.869995,167.360001,169.259995,161.351501,3381400
2017-01-05,169.25,169.389999,167.259995,168.699997,160.81767299999998,2682300
2017-01-06,168.690002,169.919998,167.520004,169.529999,161.608887,2945500
2017-01-09,169.470001,169.800003,167.619995,167.649994,159.81672700000001,3184700
2017-01-10,167.979996,168.08999599999999,165.33999599999999,165.520004,157.786255,4118700
2017-01-11,166.050003,167.759995,165.600006,167.75,159.912064,3599500
2017-01-12,167.770004,168.009995,165.559998,167.949997,160.102707,2927500
2017-01-13,167.970001,168.479996,166.880005,167.33999599999999,159.52121,2875400
2017-01-17,166.690002,168.179993,166.119995,167.889999,160.045502,3302900
2017-01-18,167.449997,168.58999599999999,166.690002,166.800003,159.006454,4007800
2017-01-19,166.96000700000002,167.449997,165.800003,166.809998,159.016006,6963400
2017-01-20,167.809998,170.639999,166.0,170.550003,162.58123799999998,12690000
2017-01-23,170.080002,171.25,170.009995,171.029999,163.038803,5478200
2017-01-24,171.360001,176.0,171.16000400000001,175.899994,167.681244,6952400
2017-01-25,176.259995,179.25,176.130005,178.28999299999998,169.959579,5922500
2017-01-26,178.059998,178.880005,177.509995,178.66000400000001,170.312302,3063900
2017-01-27,178.470001,179.199997,177.300003,177.300003,169.015854,3482300
2017-01-30,176.979996,177.070007,174.580002,175.800003,167.585922,4094800
2017-01-31,175.050003,175.580002,173.610001,174.520004,166.365753,4139000
2017-02-01,175.0,175.699997,172.889999,174.28999299999998,166.14648400000002,2795700
2017-02-02,174.229996,174.970001,173.550003,174.580002,166.422943,2620500
2017-02-03,175.0,176.33999599999999,174.889999,175.820007,167.605026,3309300
2017-02-06,175.309998,175.979996,174.380005,175.860001,167.64314299999998,2650800
2017-02-07,176.0,178.619995,175.899994,178.46000700000002,170.121643,3873500
2017-02-08,177.5,177.5,175.880005,176.169998,169.26651,2913100
2017-02-09,176.169998,177.800003,175.91000400000001,177.21000700000002,170.265793,3090700
2017-02-10,177.369995,178.869995,176.759995,178.679993,171.678146,2930700
2017-02-13,179.240005,179.899994,178.83999599999999,179.360001,172.331528,3093400
2017-02-14,178.570007,180.130005,178.350006,180.130005,173.07135,2567900
2017-02-15,180.199997,181.919998,179.809998,181.679993,174.56059299999998,2914300
2017-02-16,181.449997,182.78999299999998,180.869995,181.429993,174.320404,3251500
2017-02-17,181.25,181.570007,180.0,180.669998,173.590195,3552500
2017-02-21,180.600006,180.78999299999998,179.119995,180.259995,173.19624299999998,4480300
2017-02-22,180.08999599999999,181.33999599999999,180.08999599999999,181.149994,174.051376,3020500
2017-02-23,182.0,182.5,180.919998,181.649994,174.53178400000002,2282500
2017-02-24,180.21000700000002,181.490005,179.889999,181.350006,174.24353,3300100
2017-02-27,181.190002,181.25,179.279999,179.399994,172.36996499999998,3691300
2017-02-28,179.380005,180.630005,179.350006,179.820007,172.77351399999998,3273400
2017-03-01,180.479996,182.550003,180.029999,181.949997,174.820023,3005600
2017-03-02,181.880005,181.880005,180.429993,180.529999,173.455673,2918200
2017-03-03,180.529999,181.320007,179.759995,180.050003,172.994476,1822000
2017-03-06,179.720001,180.990005,179.570007,180.470001,173.398026,3204400
2017-03-07,180.71000700000002,181.28999299999998,180.199997,180.380005,173.311554,2980500
2017-03-08,180.75,180.949997,179.300003,179.449997,172.417999,3557400
2017-03-09,179.149994,179.25,175.880005,177.179993,170.23693799999998,5444100
2017-03-10,178.21000700000002,179.490005,177.419998,177.830002,170.861481,3100300
2017-03-13,177.850006,178.059998,176.419998,176.46000700000002,169.545181,3482200
2017-03-14,176.179993,176.820007,175.21000700000002,175.720001,168.83416699999998,3147500
2017-03-15,175.71000700000002,176.279999,174.75,175.809998,168.920654,3815500
2017-03-16,178.46000700000002,179.0,176.820007,177.240005,170.294601,4311800
2017-03-17,176.28999299999998,176.78999299999998,175.649994,175.649994,168.766891,5921000
2017-03-20,175.649994,176.179993,175.139999,175.699997,168.814941,2476100
2017-03-21,176.009995,176.229996,173.83999599999999,173.880005,167.06625400000001,3927700
2017-03-22,174.03999299999998,175.059998,172.800003,174.779999,167.930984,3450500
2017-03-23,174.429993,175.669998,173.559998,174.820007,167.96942099999998,3740000
2017-03-24,175.119995,175.5,173.389999,173.830002,167.018219,3221700
2017-03-27,172.690002,174.16000400000001,172.08999599999999,173.770004,166.960571,3259000
2017-03-28,173.940002,175.0,173.0,174.509995,167.67158500000002,3523900
2017-03-29,174.300003,174.490005,173.46000700000002,173.940002,167.123901,3085600
2017-03-30,173.860001,174.58999599999999,173.690002,173.860001,167.04705800000002,3168300
2017-03-31,173.979996,174.949997,173.690002,174.139999,167.316086,2913700
2017-04-03,173.820007,174.869995,173.380005,174.5,167.661957,4286500
2017-04-04,173.520004,174.96000700000002,173.259995,174.520004,167.681183,3108900
2017-04-05,174.699997,176.330002,172.809998,172.880005,166.105453,6238900
2017-04-06,173.470001,173.470001,172.25,172.449997,165.692307,3435400
2017-04-07,172.080002,172.929993,171.279999,172.139999,165.394455,3588300
2017-04-10,172.529999,172.559998,171.0,171.199997,164.491302,3789900
2017-04-11,170.649994,171.229996,168.979996,170.580002,163.895584,4891900
2017-04-12,171.03999299999998,171.199997,170.020004,170.66000400000001,163.972443,3276900
2017-04-13,169.919998,171.360001,169.529999,169.529999,162.886719,3205500
2017-04-17,169.75,171.300003,169.619995,171.100006,164.395218,3720200
2017-04-18,170.78999299999998,171.690002,169.830002,170.050003,163.386368,6345500
2017-04-19,161.759995,162.639999,159.600006,161.690002,155.353958,19284300
2017-04-20,161.320007,162.399994,160.5,162.300003,155.940033,6486800
2017-04-21,162.050003,162.110001,160.380005,160.380005,154.095306,5607800
2017-04-24,161.28999299999998,161.570007,160.419998,160.75,154.450775,5320600
2017-04-25,161.779999,162.03999299999998,160.380005,160.389999,154.104889,4860400
2017-04-26,160.529999,161.100006,159.889999,160.059998,153.787811,4327800
2017-04-27,160.28999299999998,160.479996,159.630005,160.320007,154.037643,4122600
2017-04-28,160.5,160.58999599999999,159.699997,160.28999299999998,154.00882,4154100
2017-05-01,160.050003,160.419998,158.699997,158.83999599999999,152.615616,4935300
2017-05-02,159.440002,159.490005,158.639999,159.100006,152.865433,3208200
2017-05-03,158.740005,159.449997,158.520004,158.630005,152.413864,3993300
2017-05-04,158.889999,159.139999,158.360001,159.050003,152.817398,4280600
2017-05-05,153.520004,155.779999,153.0,155.050003,148.97413600000002,12521300
2017-05-08,152.800003,153.470001,152.199997,153.029999,148.46965,7492000
2017-05-09,152.600006,153.100006,151.559998,152.110001,147.577057,6853000
2017-05-10,151.649994,152.369995,151.130005,151.25,146.742676,4999900
2017-05-11,151.050003,151.149994,149.78999299999998,150.649994,146.16056799999998,5627900
2017-05-12,150.300003,151.259995,150.0,150.369995,145.888901,3715300
2017-05-15,150.619995,151.830002,150.449997,151.509995,146.99491899999998,4245500
2017-05-16,151.66000400000001,153.990005,151.66000400000001,153.679993,149.100266,5513700
2017-05-17,153.300003,154.139999,150.889999,150.929993,146.43222,5191500
2017-05-18,150.860001,151.330002,150.110001,150.779999,146.286682,3274200
2017-05-19,151.009995,152.46000700000002,150.889999,151.979996,147.450928,5643000
2017-05-22,152.100006,152.83999599999999,151.600006,152.639999,148.091263,3302100
2017-05-23,152.570007,153.679993,151.919998,152.029999,147.499451,2564500
2017-05-24,152.21000700000002,152.759995,151.229996,152.509995,147.965134,3732400
2017-05-25,153.25,153.729996,152.949997,153.199997,148.634567,2582700
2017-05-26,152.850006,153.0,152.059998,152.490005,147.945755,2443300
2017-05-30,151.949997,152.669998,151.58999599999999,151.729996,147.208374,3666000
2017-05-31,152.029999,152.800003,151.649994,152.630005,148.081573,3543400
2017-06-01,152.800003,152.869995,151.630005,152.669998,148.120361,2918100
2017-06-02,153.070007,153.199997,151.800003,152.050003,147.518845,3585700
2017-06-05,151.820007,152.929993,151.679993,152.41000400000001,147.868134,3975100
2017-06-06,152.0,152.889999,152.0,152.369995,147.82931499999998,3797200
2017-06-07,153.050003,154.199997,150.800003,150.979996,146.480728,4865700
2017-06-08,151.0,152.820007,150.919998,152.100006,147.567368,3709000
2017-06-09,152.0,154.259995,151.880005,154.100006,149.507767,4361500
2017-06-12,154.190002,157.199997,154.020004,155.179993,150.555573,6471500
2017-06-13,155.440002,155.479996,154.149994,154.25,149.65329,3523500
2017-06-14,153.970001,154.940002,152.940002,153.809998,149.226379,3049100
2017-06-15,153.28999299999998,154.690002,153.28999299999998,154.220001,149.624176,4654300
2017-06-16,154.229996,155.419998,152.970001,155.380005,150.74963400000001,6742000
2017-06-19,155.509995,155.860001,154.53999299999998,154.83999599999999,150.225708,4629500
2017-06-20,154.479996,155.389999,154.25,154.949997,150.332428,4481700
2017-06-21,155.78999299999998,155.78999299999998,153.389999,153.78999299999998,149.206985,3959700
2017-06-22,154.550003,154.990005,153.690002,154.399994,149.798813,2376500
2017-06-23,154.33999599999999,154.679993,153.800003,154.110001,149.517471,3282200
2017-06-26,154.71000700000002,155.75,154.630005,155.229996,150.604065,2153500
2017-06-27,155.0,155.33999599999999,154.5,154.75,150.138382,2386500
2017-06-28,155.149994,155.550003,154.779999,155.320007,150.691406,2221000
2017-06-29,155.350006,155.740005,153.619995,154.130005,149.53686499999998,3262200
2017-06-30,154.279999,154.5,153.139999,153.830002,149.24581899999998,3571500
2017-07-03,153.580002,156.029999,153.520004,155.580002,150.943649,2822500
2017-07-05,155.770004,155.889999,153.630005,153.669998,149.090561,3564400
2017-07-06,153.360001,153.830002,152.229996,152.360001,147.819611,2757500
2017-07-07,152.619995,153.490005,152.139999,152.940002,148.382324,2460100
2017-07-10,152.91000400000001,153.889999,152.630005,153.419998,148.848038,3206200
2017-07-11,153.259995,153.649994,152.050003,153.190002,148.624878,3447500
2017-07-12,153.479996,154.240005,153.050003,153.699997,149.119675,3097900
2017-07-13,153.699997,154.190002,153.190002,153.630005,149.051773,2476100
2017-07-14,154.009995,154.619995,153.399994,154.240005,149.643585,3256400
2017-07-17,153.58999599999999,153.880005,152.240005,153.009995,148.45022600000001,4762600
2017-07-18,152.360001,154.28999299999998,152.0,154.0,149.410721,7566800
2017-07-19,150.020004,150.25,146.71000700000002,147.529999,143.133545,14293600
2017-07-20,147.529999,148.830002,147.029999,147.66000400000001,143.259659,7212200
2017-07-21,147.58999599999999,147.869995,146.509995,147.080002,142.69696000000002,6509500
2017-07-24,147.0,147.03999299999998,145.800003,145.990005,141.63943500000002,3877600
2017-07-25,146.570007,147.490005,146.029999,146.190002,141.833481,4208900
2017-07-26,146.270004,146.46000700000002,144.470001,145.360001,141.028198,3932400
2017-07-27,145.0,145.399994,143.639999,145.070007,140.746872,6430800
2017-07-28,144.809998,145.03999299999998,143.83999599999999,144.28999299999998,139.990082,3054800
2017-07-31,144.380005,144.929993,144.169998,144.669998,140.35876499999998,4355700
2017-08-01,145.0,145.669998,144.720001,145.300003,140.970001,3219500
2017-08-02,145.119995,145.28999299999998,144.220001,144.449997,140.14534,3540900
2017-08-03,144.429993,145.33999599999999,144.429993,144.940002,140.620728,3035400
2017-08-04,145.0,145.389999,144.399994,145.16000400000001,140.83416699999998,2549400
2017-08-07,145.0,145.08999599999999,142.75,143.470001,139.19451899999999,4618300
2017-08-08,142.0,142.759995,142.0,142.110001,139.331802,3298700
2017-08-09,141.75,142.029999,141.190002,141.770004,138.998444,2925800
2017-08-10,141.639999,142.419998,141.229996,141.83999599999999,139.067078,4525400
2017-08-11,142.449997,142.58999599999999,141.520004,141.83999599999999,139.067078,3004000
2017-08-14,142.0,142.759995,141.940002,142.320007,139.537689,2222300
2017-08-15,142.550003,143.33999599999999,140.580002,142.070007,139.292587,4681500
2017-08-16,141.78999299999998,142.91000400000001,141.610001,142.5,139.714172,3287800
2017-08-17,142.520004,142.889999,140.699997,140.699997,137.949356,4422100
2017-08-18,140.869995,141.149994,139.580002,139.699997,136.968918,4152700
2017-08-21,139.58999599999999,140.419998,139.130005,140.330002,137.586594,3190700
2017-08-22,140.639999,141.149994,140.380005,141.009995,138.253296,2544400
2017-08-23,140.699997,143.050003,140.679993,142.139999,139.361206,4048300
2017-08-24,142.5,143.679993,142.25,142.940002,140.145569,3592200
2017-08-25,143.300003,144.190002,143.25,143.740005,140.929932,2872900
2017-08-28,144.110001,144.559998,142.389999,142.509995,139.72396899999998,5134500
2017-08-29,142.100006,143.429993,141.899994,143.139999,140.34166000000002,3009500
2017-08-30,143.259995,143.279999,142.41000400000001,142.559998,139.772995,2736000
2017-08-31,143.020004,143.66000400000001,142.630005,143.029999,140.23381,3656400
2017-09-01,142.979996,144.5,142.979996,144.080002,141.26328999999998,3351700
2017-09-05,143.5,144.360001,142.699997,143.03999299999998,140.243622,3097500
2017-09-06,143.880005,144.470001,143.5,143.820007,141.008377,3273300
2017-09-07,144.100006,144.639999,142.41000400000001,142.899994,140.106339,4188200
2017-09-08,143.149994,143.149994,141.639999,142.449997,139.665146,3366200
2017-09-11,143.53999299999998,145.130005,143.009995,144.860001,142.02803,4613400
2017-09-12,145.110001,146.369995,144.509995,145.759995,142.91043100000002,5238100
2017-09-13,145.350006,146.28999299999998,145.33999599999999,145.990005,143.135941,4101000
2017-09-14,145.860001,146.380005,145.509995,145.53999299999998,142.694733,3756900
2017-09-15,144.820007,145.169998,144.080002,144.820007,141.988815,7397200
2017-09-18,144.809998,145.479996,144.270004,144.550003,141.724091,3019500
2017-09-19,144.78999299999998,144.979996,144.220001,144.389999,141.567215,3464400
2017-09-20,144.929993,145.880005,144.419998,145.880005,143.028107,5447500
2017-09-21,145.649994,145.889999,145.100006,145.259995,142.42021200000002,2555600
2017-09-22,145.58999599999999,145.58999599999999,144.58999599999999,145.130005,142.292755,2792300
2017-09-25,145.119995,146.029999,144.91000400000001,145.869995,143.01828,5213100
2017-09-26,146.360001,147.419998,145.940002,146.559998,143.69480900000002,4488600
2017-09-27,146.679993,146.899994,145.029999,145.66000400000001,142.812393,3502700
2017-09-28,145.66000400000001,145.860001,144.21000700000002,145.66000400000001,142.812393,2774800
2017-09-29,145.449997,145.690002,144.919998,145.080002,142.243729,2654700
